,Unnamed: 0,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name
643,2295,Carnegie,25 Arawatta St,817500,-37.8856,145.0599,h,11.4,Glen Eira,Yes,Yes
644,2296,Carnegie,48 Lyons St,1450000,-37.8955,145.0515,h,11.4,Glen Eira,Yes,Yes
645,2297,Carnegie,51 Mimosa Rd,1000000,-37.8905,145.0518,h,11.4,Glen Eira,Yes,Yes
646,2299,Carnegie,2/61 Moonya Rd,675000,-37.8973,145.0625,h,11.4,Glen Eira,Yes,Yes
647,2304,Carnegie,33 McLaurin Rd,1420000,-37.8934,145.0599,h,11.4,Glen Eira,Yes,Yes
648,2309,Carnegie,35 Hunter St,1287000,-37.9031,145.0578,h,11.4,Glen Eira,Yes,Yes
649,2312,Carnegie,2 Kokaribb Rd,930000,-37.8864,145.0561,h,11.4,Glen Eira,Yes,Yes
650,2316,Carnegie,1/3 Coorigil Rd,1360000,-37.8953,145.0567,h,11.4,Glen Eira,Yes,Yes
651,2319,Carnegie,53 Moonya Rd,1423000,-37.8972,145.0617,h,11.4,Glen Eira,Yes,Yes
652,2320,Carnegie,27 Morgan St,1900000,-37.8957,145.0487,h,11.4,Glen Eira,Yes,Yes
653,2321,Carnegie,2 Poplar Gr,907000,-37.8854,145.0636,h,11.4,Glen Eira,Yes,Yes
654,2323,Carnegie,39 Elimatta Rd,1430000,-37.9023,145.0568,h,11.4,Glen Eira,Yes,Yes
655,2325,Carnegie,21 Edgewood St,1490000,-37.8871,145.052,h,11.4,Glen Eira,Yes,Yes
656,2327,Carnegie,33b Emily St,990000,-37.8927,145.0644,h,11.4,Glen Eira,Yes,Yes
657,2329,Carnegie,76 Oakleigh Rd,1125000,-37.8993,145.0528,h,11.4,Glen Eira,Yes,Yes
658,2331,Carnegie,68 Leila Rd,1410000,-37.9011,145.051,h,11.4,Glen Eira,Yes,Yes
659,2334,Carnegie,73 Truganini Rd,1655000,-37.8916,145.0543,h,11.4,Glen Eira,Yes,Yes
660,2335,Carnegie,83 Truganini Rd,1910000,-37.8922,145.0544,h,11.4,Glen Eira,Yes,Yes
661,2337,Carnegie,8 Yendon Rd,1252000,-37.8896,145.0492,h,11.4,Glen Eira,Yes,Yes
662,2339,Carnegie,22 Neville St,1880000,-37.8975,145.0478,h,11.4,Glen Eira,Yes,Yes
663,2340,Carnegie,86 Neville St,896000,-37.898,145.0528,h,11.4,Glen Eira,Yes,Yes
664,2342,Carnegie,48 Blackwood St,1802100,-37.8868,145.0625,h,11.4,Glen Eira,Yes,Yes
665,2350,Carnegie,14 Margaret St,1300000,-37.891,145.0636,h,11.4,Glen Eira,Yes,Yes
666,2351,Carnegie,44 Blackwood St,1518000,-37.8869,145.0628,h,11.4,Glen Eira,Yes,Yes
667,2357,Carnegie,26 Leila Rd,1716000,-37.9007,145.047,h,11.4,Glen Eira,Yes,Yes
668,2437,Chadstone,16 Moroney Dr,1507000,-37.8891,145.1002,h,13.6,Monash,Yes,Yes
669,2438,Chadstone,8B Moorong St,890000,-37.8801,145.1051,h,13.6,Monash,Yes,Yes
670,2443,Chadstone,23 Thurloo St,1000000,-37.8784,145.0958,h,13.6,Monash,Yes,Yes
671,2450,Chadstone,5 Bullarto St,1002000,-37.8792,145.0948,h,13.6,Monash,Yes,Yes
672,2451,Chadstone,15 Aloomba St,992000,-37.8805,145.0978,h,13.6,Monash,Yes,Yes
673,2452,Chadstone,4/5 Rae St,650000,-37.8859,145.0934,h,13.6,Monash,Yes,Yes
674,2455,Chadstone,3 Yambie La,920000,-37.8837,145.106,h,13.6,Monash,Yes,Yes
675,2456,Chadstone,7 Inga Ct,1301000,-37.8812,145.105,h,13.6,Monash,Yes,Yes
676,2461,Chadstone,2 Fitzroy Gr,1415500,-37.8738,145.1095,h,13.6,Monash,Yes,Yes
677,2465,Chadstone,1/32 Kelly St,705000,-37.8859,145.0979,h,13.6,Monash,Yes,Yes
678,2466,Chadstone,4 Jacana Ct,1260000,-37.8845,145.1027,h,13.6,Monash,Yes,Yes
679,2469,Chadstone,15 Grandview Rd,1460000,-37.8746,145.1071,h,13.6,Monash,Yes,Yes
680,2470,Chadstone,23 Jacana St,1000000,-37.8838,145.102,h,13.6,Monash,Yes,Yes
681,2757,Doncaster,329 George St,1924500,-37.7779,145.127,h,13.9,Manningham,Not found,Yes
682,2760,Doncaster,5 Boyd St,1403000,-37.7942,145.1218,h,13.9,Manningham,Yes,Yes
683,2761,Doncaster,20 Finlayson St,1408000,-37.7891,145.1073,h,13.9,Manningham,Yes,Yes
684,2763,Doncaster,19 Hanke Rd,1450000,-37.7912,145.1248,h,13.9,Manningham,Yes,Yes
685,2764,Doncaster,47 Roseland Gr,1461800,-37.7791,145.1328,h,13.9,Manningham,Not found,Yes
686,2765,Doncaster,33 Thiele St,1396000,-37.7827,145.1358,h,13.9,Manningham,Not found,Yes
687,2769,Doncaster,12 Murillo Ct,1535000,-37.7722,145.1309,h,13.9,Manningham,Not found,Yes
688,2770,Doncaster,2 Nola St,1125000,-37.781,145.1036,h,13.9,Manningham,Not found,Yes
689,2774,Doncaster,1a Morris St,1152000,-37.794,145.1178,h,13.9,Manningham,Yes,Yes
690,2775,Doncaster,5 Arnold Gr,1868000,-37.7869,145.1183,h,13.9,Manningham,Yes,Yes
691,2776,Doncaster,72 Board St,920000,-37.7798,145.1319,h,13.9,Manningham,Not found,Yes
692,2777,Doncaster,22 Saxon St,1050000,-37.7815,145.1279,h,13.9,Manningham,Not found,Yes
693,2781,Doncaster,3 Maralee Pl,1850000,-37.7772,145.1157,h,13.9,Manningham,Not found,Yes
694,2782,Doncaster,41 Pettys La,1225000,-37.7912,145.1127,h,13.9,Manningham,Yes,Yes
695,2783,Doncaster,33 Somerville St,1316000,-37.778,145.1173,h,13.9,Manningham,Not found,Yes
696,2785,Doncaster,36 Henry St,1400000,-37.7752,145.1317,h,13.9,Manningham,Not found,Yes
697,2787,Doncaster,49 Burgundy Dr,2168000,-37.7808,145.1185,h,13.9,Manningham,Not found,Yes
698,2790,Doncaster,35 Bordeaux St,1430000,-37.782,145.1194,h,13.9,Manningham,Yes,Yes
699,2791,Doncaster,4 Colston Cl,1250000,-37.7955,145.139,h,13.9,Manningham,Not found,Yes
700,2793,Doncaster,1 Graeme Cl,2000000,-37.7738,145.1308,h,13.9,Manningham,Not found,Yes
701,2796,Doncaster,10 Hampshire Rd,1300000,-37.7946,145.1375,h,13.9,Manningham,Yes,Yes
702,2797,Doncaster,28 Dunoon St,1468000,-37.7939,145.1392,h,13.9,Manningham,Not found,Yes
703,2798,Doncaster,9 Gilmore Rd,1275000,-37.79,145.1309,h,13.9,Manningham,Yes,Yes
704,2799,Doncaster,2 Ibis St,1200000,-37.7856,145.1374,h,13.9,Manningham,Not found,Yes
705,2802,Doncaster,41 Highview Dr,1310000,-37.7934,145.1336,h,13.9,Manningham,Yes,Yes
706,2804,Doncaster,170 Ayr St,1250000,-37.7735,145.1044,h,13.9,Manningham,Not found,Yes
707,2805,Doncaster,768 Elgar Rd,1140000,-37.7915,145.1224,h,13.9,Manningham,Yes,Yes
708,2809,Doncaster,41 Burgundy Dr,1180000,-37.7807,145.1193,h,13.9,Manningham,Not found,Yes
709,2811,Doncaster,19 Gilmore Rd,1485000,-37.7892,145.131,h,13.9,Manningham,Yes,Yes
710,2812,Doncaster,22 Menarra St,1190000,-37.7816,145.1066,h,13.9,Manningham,Not found,Yes
711,2814,Doncaster,31 Massey St,900000,-37.792,145.1077,h,13.9,Manningham,Yes,Yes
712,2815,Doncaster,4 Benton Ct,1250000,-37.7813,145.1318,h,13.9,Manningham,Not found,Yes
713,2816,Doncaster,2 Louise Ct,1030000,-37.7848,145.1029,h,13.9,Manningham,Not found,Yes
714,2819,Doncaster,15 Glenda St,1300000,-37.7827,145.1051,h,13.9,Manningham,Not found,Yes
715,2821,Doncaster,6 Santiago St,1510000,-37.7903,145.1107,h,13.9,Manningham,Yes,Yes
716,2822,Doncaster,42 Studley Ct,1460000,-37.78,145.1145,h,13.9,Manningham,Not found,Yes
717,2823,Doncaster,30 Winbrook Ct,958000,-37.7814,145.1273,h,13.9,Manningham,Not found,Yes
718,2824,Doncaster,46 Winston Dr,1462500,-37.7795,145.1294,h,13.9,Manningham,Not found,Yes
719,2825,Doncaster,35 Bellara St,1430000,-37.7927,145.1386,h,13.9,Manningham,Not found,Yes
720,2827,Doncaster,24 Outlook Dr,1250000,-37.7902,145.1344,h,13.9,Manningham,Yes,Yes
721,2828,Doncaster,7 Reddan Ct,1460800,-37.7856,145.1088,h,13.9,Manningham,Yes,Yes
722,2829,Doncaster,18 Roseland Gr,1152500,-37.7798,145.1368,h,13.9,Manningham,Not found,Yes
723,2830,Doncaster,5 Iskandar Pl,1650000,-37.7863,145.1105,h,13.9,Manningham,Yes,Yes
724,2831,Doncaster,9 Ernst St,1474000,-37.7753,145.1114,h,13.9,Manningham,Not found,Yes
725,2833,Doncaster,741 Elgar Rd,1391000,-37.7934,145.1207,h,13.9,Manningham,Yes,Yes
726,2836,Doncaster,5 Warren St,1322000,-37.7932,145.1123,h,13.9,Manningham,Yes,Yes
727,2838,Doncaster,378 Manningham Rd,1401000,-37.7785,145.1212,h,13.9,Manningham,Not found,Yes
728,2839,Doncaster,5 Robin Ct,1782000,-37.7739,145.1287,h,13.9,Manningham,Not found,Yes
729,2842,Doncaster,12 Norfolk Cct,1520000,-37.7954,145.1379,h,13.9,Manningham,Yes,Yes
730,2843,Doncaster,4 Bellara St,990000,-37.7933,145.1417,h,13.9,Manningham,Not found,Yes
731,2844,Doncaster,16 Katrina St,1020000,-37.7945,145.1172,h,13.9,Manningham,Yes,Yes
732,2845,Doncaster,13b Outlook Dr,878000,-37.7901,145.1341,h,13.9,Manningham,Yes,Yes
733,2848,Doncaster,8 Howard Ct,1100000,-37.7765,145.117,h,13.9,Manningham,Not found,Yes
734,2849,Doncaster,394 Manningham Rd,1202000,-37.7794,145.1224,h,13.9,Manningham,Not found,Yes
735,2850,Doncaster,25 Outlook Dr,1362000,-37.7894,145.1333,h,13.9,Manningham,Yes,Yes
736,2852,Doncaster,7 Botanic Dr,1810000,-37.7781,145.1337,h,13.9,Manningham,Not found,Yes
737,2855,Doncaster,34 Ayr St,826000,-37.7837,145.1027,h,13.9,Manningham,Not found,Yes
738,2856,Doncaster,1 Crawford Rd,900000,-37.7774,145.1205,h,13.9,Manningham,Not found,Yes
739,2859,Eaglemont,6 Ashby Gr,1901000,-37.7674,145.0518,h,10.3,Banyule,Yes,Yes
740,2860,Eaglemont,76 Castle St,1650000,-37.7594,145.0594,h,10.3,Banyule,Yes,Yes
741,2862,Eaglemont,27 Glen Dr,1816000,-37.7666,145.0591,h,10.3,Banyule,Yes,Yes
742,2864,Eaglemont,61 Glenard Dr,2050000,-37.7615,145.0705,h,10.3,Banyule,Yes,Yes
743,2865,Eaglemont,47 Ormond Rd,1930000,-37.7659,145.0585,h,10.3,Banyule,Yes,Yes
744,2866,Eaglemont,24 Brooke St,2850000,-37.7676,145.0597,h,10.3,Banyule,Yes,Yes
745,2867,Eaglemont,14 Cumberland St,2600000,-37.7612,145.0676,h,10.3,Banyule,Yes,Yes
746,2869,Eaglemont,34 Durham St,1601000,-37.7618,145.0649,h,10.3,Banyule,Yes,Yes
747,2870,Eaglemont,107 Banksia St,1100000,-37.7585,145.0568,h,10.3,Banyule,Yes,Yes
748,2871,Eaglemont,8 Outlook Dr,2550000,-37.769,145.0616,h,10.3,Banyule,Yes,Yes
749,2874,Eaglemont,13 Warne St,2012000,-37.765,145.0646,h,10.3,Banyule,Yes,Yes
750,2876,Eaglemont,20 Glenard Dr,2309000,-37.7652,145.0687,h,10.3,Banyule,Yes,Yes
751,3626,Glenroy,89 John St,610000,-37.6972,144.9431,h,13.0,Moreland,Yes,Yes
752,3631,Glenroy,55 Daley St,610000,-37.6979,144.9335,h,13.0,Moreland,Yes,Not found
753,3633,Glenroy,62 Farview St,500000,-37.7088,144.9356,h,13.0,Moreland,Yes,Not found
754,3635,Glenroy,39 Morley St,806500,-37.6988,144.9372,h,13.0,Moreland,Yes,Not found
755,3636,Glenroy,23 Wheatsheaf Rd,1150000,-37.7095,144.9253,h,13.0,Moreland,Yes,Not found
756,3637,Glenroy,13 Acacia St,850000,-37.7088,144.926,h,13.0,Moreland,Yes,Not found
757,3641,Glenroy,2 Roy St,550000,-37.6964,144.9314,h,13.0,Moreland,Yes,Yes
758,3642,Glenroy,42 Sadie St,822000,-37.6988,144.9438,h,13.0,Moreland,Yes,Yes
759,3643,Glenroy,15 Stanley St,980000,-37.7115,144.9147,h,13.0,Moreland,Yes,Not found
760,3647,Glenroy,123 Glenroy Rd,670000,-37.7062,144.9261,h,13.0,Moreland,Yes,Not found
761,3649,Glenroy,45 Stanley St,852500,-37.7126,144.9122,h,13.0,Moreland,Yes,Yes
762,3650,Glenroy,46 Stanley St,1025000,-37.712,144.9127,h,13.0,Moreland,Yes,Not found
763,3651,Glenroy,1c Barwon St,540000,-37.7082,144.9178,h,13.0,Moreland,Yes,Not found
764,3655,Glenroy,79 Glen St,530000,-37.6978,144.9276,h,13.0,Moreland,Yes,Yes
765,3656,Glenroy,11 Caldwell St,721000,-37.7102,144.9362,h,13.0,Moreland,Yes,Not found
766,3657,Glenroy,1 Gordon Ct,737000,-37.6986,144.9243,h,13.0,Moreland,Yes,Yes
767,3658,Glenroy,134 John St,575500,-37.6953,144.9397,h,13.0,Moreland,Yes,Yes
768,3659,Glenroy,4 Lyons St,600000,-37.6999,144.9387,h,13.0,Moreland,Yes,Not found
769,3660,Glenroy,24a Morell St,460000,-37.702,144.9507,h,13.0,Moreland,Yes,Yes
770,3662,Glenroy,6 Cosmos St,691000,-37.7065,144.9374,h,13.0,Moreland,Yes,Not found
771,3663,Glenroy,62 Everard St,500000,-37.6993,144.9393,h,13.0,Moreland,Yes,Not found
772,3669,Glenroy,30 Bourchier St,670000,-37.7007,144.9378,h,13.0,Moreland,Yes,Not found
773,3670,Glenroy,44 Daley St,572000,-37.6974,144.9326,h,13.0,Moreland,Yes,Not found
774,3671,Glenroy,6 Dromana St,702000,-37.7104,144.9088,h,13.0,Moreland,Yes,Yes
775,3672,Glenroy,137 Glenroy Rd,730000,-37.706,144.9245,h,13.0,Moreland,Yes,Not found
776,3676,Glenroy,24 Trevannion St,711500,-37.7005,144.9185,h,13.0,Moreland,Yes,Not found
777,3677,Glenroy,1 Tudor St,820000,-37.708,144.9211,h,13.0,Moreland,Yes,Not found
778,3678,Glenroy,45 Cosmos St,810000,-37.7028,144.9377,h,13.0,Moreland,Yes,Not found
779,3685,Glenroy,24 Sadie St,793000,-37.7,144.9427,h,13.0,Moreland,Yes,Yes
780,3687,Glenroy,57 View St,596000,-37.6967,144.9313,h,13.0,Moreland,Yes,Yes
781,3691,Glenroy,149 Augustine Tce,447500,-37.6949,144.9122,h,13.0,Moreland,Yes,Yes
782,3692,Glenroy,45 Fran St,588000,-37.7029,144.9053,h,13.0,Moreland,Yes,Yes
783,3694,Glenroy,1/25 Morell St,420000,-37.7025,144.9504,h,13.0,Moreland,Yes,Yes
784,3696,Glenroy,44 Widford St,688000,-37.7022,144.924,h,13.0,Moreland,Yes,Not found
785,3697,Glenroy,57 Widford St,612500,-37.7006,144.9239,h,13.0,Moreland,Yes,Not found
786,3700,Glenroy,40 View St,525000,-37.6966,144.9331,h,13.0,Moreland,Yes,Not found
787,3702,Glenroy,10 Anselm Gr,703000,-37.7021,144.9136,h,13.0,Moreland,Yes,Not found
788,3704,Glenroy,55 Fran St,705000,-37.7022,144.9054,h,13.0,Moreland,Yes,Yes
789,3707,Glenroy,21A Cosmos St,577000,-37.7053,144.9372,h,13.0,Moreland,Yes,Not found
790,3712,Glenroy,139 John St,765500,-37.6955,144.9389,h,13.0,Moreland,Yes,Yes
791,3721,Glenroy,48 Everard St,580000,-37.7002,144.9408,h,13.0,Moreland,Yes,Yes
792,3726,Glenroy,128 Widford St,710000,-37.6955,144.9253,h,13.0,Moreland,Yes,Yes
793,3727,Glenroy,54 Cromwell St,630000,-37.7002,144.9232,h,13.0,Moreland,Yes,Not found
794,3730,Glenroy,106 Outlook Dr,600000,-37.7051,144.9069,h,13.0,Moreland,Yes,Yes
795,3735,Glenroy,46 Moonee Bvd,600000,-37.6975,144.9065,h,13.0,Moreland,Yes,Not found
796,3737,Glenroy,47 Cardinal Rd,1217500,-37.7111,144.9275,h,13.0,Moreland,Yes,Not found
797,3738,Glenroy,135 Hilton St,600000,-37.7009,144.9291,h,13.0,Moreland,Yes,Not found
798,3741,Glenroy,29 Moonee Bvd,570000,-37.6977,144.9071,h,13.0,Moreland,Yes,Not found
799,3742,Glenroy,46 Sadie St,655000,-37.6985,144.9441,h,13.0,Moreland,Yes,Yes
800,3744,Glenroy,118 Bindi St,500000,-37.695,144.9271,h,13.0,Moreland,Yes,Yes
801,3745,Glenroy,65 Farview St,762700,-37.7097,144.9351,h,13.0,Moreland,Yes,Not found
802,3747,Glenroy,52 Glenroy Rd,741250,-37.7067,144.9331,h,13.0,Moreland,Yes,Not found
803,3749,Glenroy,44 Everard St,787500,-37.7004,144.9411,h,13.0,Moreland,Yes,Yes
804,3754,Glenroy,107 Glenroy Rd,1000000,-37.7063,144.9273,h,13.0,Moreland,Yes,Not found
805,3755,Glenroy,4 Glenroy Rd,726335,-37.7072,144.938,h,13.0,Moreland,Yes,Not found
806,3756,Glenroy,165 Hilton St,630000,-37.7005,144.9258,h,13.0,Moreland,Yes,Not found
807,3759,Glenroy,72 Pecham St,670000,-37.6967,144.9116,h,13.0,Moreland,Yes,Yes
808,3760,Glenroy,3/48 William St,417000,-37.7074,144.9086,h,13.0,Moreland,Yes,Yes
809,3764,Glenroy,14 William St,501000,-37.7119,144.9111,h,13.0,Moreland,Yes,Yes
810,3765,Glenroy,23 Cromwell St,660000,-37.7019,144.9225,h,13.0,Moreland,Yes,Not found
811,3770,Glenroy,16 York St,722000,-37.7048,144.9097,h,13.0,Moreland,Yes,Yes
812,3771,Glenroy,2/4 Ash Ct,270000,-37.6972,144.9239,h,13.0,Moreland,Yes,Yes
813,3772,Glenroy,44 Morley St,825000,-37.6979,144.9377,h,13.0,Moreland,Yes,Not found
814,3774,Glenroy,33 View St,638000,-37.6969,144.9334,h,13.0,Moreland,Yes,Not found
815,3775,Gowanbrae,1 Gowanbrae Dr,631000,-37.709,144.8925,h,13.6,Moreland,Not found,Yes
816,3778,Gowanbrae,13 Seggan Cir,500000,-37.7071,144.8959,h,13.6,Moreland,Yes,Yes
817,3779,Gowanbrae,41 Balerno Cir,504000,-37.709,144.8964,h,13.6,Moreland,Yes,Yes
818,3782,Gowanbrae,2 Mirrim Pl,802500,-37.705,144.9004,h,13.6,Moreland,Yes,Yes
819,3783,Gowanbrae,8 Perth Ct,709000,-37.7016,144.8974,h,13.6,Moreland,Yes,Yes
820,3784,Gowanbrae,3 Gowanbrae Dr,700000,-37.7089,144.8927,h,13.6,Moreland,Not found,Yes
821,3785,Gowanbrae,42 Seggan Cir,485000,-37.7076,144.8961,h,13.6,Moreland,Yes,Yes
822,3787,Gowanbrae,6 Birk Ct,540000,-37.704,144.8989,h,13.6,Moreland,Yes,Yes
823,3789,Gowanbrae,24 Balerno Cir,390000,-37.7091,144.8958,h,13.6,Moreland,Yes,Yes
824,3792,Gowanbrae,18 Primula Bvd,800000,-37.7062,144.8978,h,13.6,Moreland,Yes,Yes
825,3793,Gowanbrae,14 Birk Ct,525000,-37.704,144.8984,h,13.6,Moreland,Yes,Yes
826,3794,Gowanbrae,8 Perth Ct,740000,-37.7016,144.8974,h,13.6,Moreland,Yes,Yes
827,3796,Hadfield,20 Bedford St,605000,-37.711,144.9478,h,12.1,Moreland,Yes,Not found
828,3798,Hadfield,29 Sutherland St,685500,-37.7076,144.9481,h,12.1,Moreland,Yes,Not found
829,3799,Hadfield,2 Knole St,610000,-37.7153,144.9507,h,12.1,Moreland,Yes,Not found
830,3800,Hadfield,8 Sherwood St,630000,-37.7124,144.9514,h,12.1,Moreland,Yes,Not found
831,3801,Hadfield,4 Surrey St,870000,-37.7127,144.9489,h,12.1,Moreland,Yes,Not found
832,3802,Hadfield,26 South St,810000,-37.7149,144.9473,h,12.1,Moreland,Yes,Not found
833,3803,Hadfield,70 West St,840000,-37.7114,144.9378,h,12.1,Moreland,Yes,Not found
834,3804,Hadfield,16 Bedford St,585000,-37.711,144.9481,h,12.1,Moreland,Yes,Not found
835,3805,Hadfield,41 Davies St,772500,-37.7116,144.9468,h,12.1,Moreland,Yes,Not found
836,3809,Hadfield,10 Volga St,719000,-37.7084,144.9412,h,12.1,Moreland,Yes,Not found
837,3811,Hadfield,115 West St,700000,-37.7056,144.9384,h,12.1,Moreland,Yes,Not found
838,3812,Hadfield,148 West St,600500,-37.7062,144.9387,h,12.1,Moreland,Yes,Not found
839,3813,Hadfield,27 Middle St,730000,-37.7106,144.9491,h,12.1,Moreland,Yes,Not found
840,3814,Hadfield,75 West St,800000,-37.7094,144.9377,h,12.1,Moreland,Yes,Not found
841,3815,Hadfield,25 Francis St,918000,-37.7123,144.9426,h,12.1,Moreland,Yes,Not found
842,3817,Hadfield,40 Angus St,740000,-37.7077,144.9438,h,12.1,Moreland,Yes,Not found
843,3818,Hadfield,72 Middle St,721000,-37.7098,144.9446,h,12.1,Moreland,Yes,Not found
844,3819,Hadfield,9 South St,646000,-37.7157,144.9507,h,12.1,Moreland,Yes,Not found
845,3820,Hadfield,1/32 Sutherland St,545000,-37.7073,144.9486,h,12.1,Moreland,Yes,Not found
846,3821,Hadfield,4 Thames St,770000,-37.705,144.9469,h,12.1,Moreland,Yes,Not found
847,3822,Hadfield,1 Barunah St,777000,-37.704,144.9399,h,12.1,Moreland,Yes,Not found
848,3824,Hadfield,101 Middle St,722000,-37.7098,144.9424,h,12.1,Moreland,Yes,Not found
849,3825,Hadfield,23 Surrey St,545000,-37.7128,144.9471,h,12.1,Moreland,Yes,Not found
850,3829,Hadfield,11 Dickinson St,542500,-37.7133,144.9436,h,12.1,Moreland,Yes,Not found
851,3830,Hadfield,24 Talbot St,631500,-37.7133,144.947,h,12.1,Moreland,Yes,Not found
852,3831,Hadfield,24A South St,750074,-37.7149,144.9474,h,12.1,Moreland,Yes,Not found
853,3832,Hadfield,35 Angus St,591000,-37.7079,144.9432,h,12.1,Moreland,Yes,Not found
854,3833,Hadfield,19 Barbara St,550000,-37.7107,144.9419,h,12.1,Moreland,Yes,Not found
855,3834,Hadfield,100 South St,330000,-37.714,144.939,h,12.1,Moreland,Yes,Not found
856,3835,Hadfield,13 Gish Ct,800000,-37.7091,144.9491,h,12.1,Moreland,Yes,Not found
857,3836,Hadfield,42 West St,725000,-37.7136,144.9374,h,12.1,Moreland,Yes,Not found
858,3837,Hadfield,28 Gish Ct,815000,-37.7083,144.9495,h,12.1,Moreland,Yes,Not found
859,3838,Hadfield,92 West St,715888,-37.7099,144.938,h,12.1,Moreland,Yes,Not found
860,3839,Hadfield,119 Middle St,650000,-37.7096,144.9404,h,12.1,Moreland,Yes,Not found
861,3842,Hadfield,3 Charles St,1102000,-37.709,144.9434,h,12.1,Moreland,Yes,Not found
862,3843,Hadfield,25 East St,515000,-37.7128,144.9496,h,12.1,Moreland,Yes,Not found
863,3844,Hadfield,14 Sutherland St,716000,-37.709,144.9483,h,12.1,Moreland,Yes,Not found
864,3845,Hadfield,38 Tassell St,640000,-37.7109,144.9389,h,12.1,Moreland,Yes,Not found
865,3846,Hadfield,21 Volga St,460000,-37.7074,144.9407,h,12.1,Moreland,Yes,Not found
866,3849,Hampton,38 Myrtle Rd,2800000,-37.9419,145.0152,h,13.7,Bayside,Yes,Not found
867,3851,Hampton,36 Thomas St,3250000,-37.9389,145.0062,h,13.7,Bayside,Yes,Not found
868,3853,Hampton,6 Earlsfield Rd,2140000,-37.9319,145.0173,h,13.7,Bayside,Yes,Not found
869,3854,Hampton,3 Kendall St,1600000,-37.9324,145.0235,h,13.7,Bayside,Yes,Not found
870,3856,Hampton,24A Smith St,1003500,-37.9338,145.0226,h,13.7,Bayside,Yes,Not found
871,3859,Hampton,78 Thomas St,1686500,-37.9394,145.0099,h,13.7,Bayside,Yes,Not found
872,3860,Hampton,2/524 Bluff Rd,1400000,-37.9361,145.0243,h,13.7,Bayside,Yes,Not found
873,3861,Hampton,8 Bronte Ct,1560000,-37.9399,145.0204,h,13.7,Bayside,Yes,Not found
874,3865,Hampton,35 Teddington Rd,1715000,-37.9358,145.018,h,13.7,Bayside,Yes,Not found
875,3870,Hampton,131 Linacre Rd,1680000,-37.9437,145.0175,h,13.7,Bayside,Yes,Not found
876,3871,Hampton,139 Linacre Rd,2520000,-37.9438,145.0184,h,13.7,Bayside,Yes,Not found
877,3873,Hampton,66a Thomas St,1120000,-37.9395,145.0088,h,13.7,Bayside,Yes,Not found
878,3875,Hampton,4 Bendigo St,3200000,-37.9326,144.9997,h,13.7,Bayside,Yes,Not found
879,3876,Hampton,43 Fewster Rd,1250000,-37.9381,145.0161,h,13.7,Bayside,Yes,Not found
880,3877,Hampton,30 Holyrood St,2420000,-37.9333,144.9977,h,13.7,Bayside,Yes,Not found
881,3878,Hampton,54 Linacre Rd,2000000,-37.9429,145.0072,h,13.7,Bayside,Yes,Not found
882,3879,Hampton,22 Margarita St,2880000,-37.9312,144.9997,h,13.7,Bayside,Yes,Yes
883,3880,Hampton,42 Myrtle Rd,1805000,-37.9419,145.0156,h,13.7,Bayside,Yes,Not found
884,3882,Hampton,50 Earlsfield Rd,1460000,-37.9356,145.0166,h,13.7,Bayside,Yes,Not found
885,3885,Hampton,73 Linacre Rd,1403000,-37.9428,145.0092,h,13.7,Bayside,Yes,Not found
886,3886,Hampton,70 Teddington Rd,1682000,-37.9365,145.022,h,13.7,Bayside,Yes,Not found
887,3887,Hampton,344 Hampton St,1875000,-37.9412,145.0021,h,13.7,Bayside,Yes,Not found
888,3888,Hampton,310 Hampton St,2600000,-37.944,145.0015,h,13.7,Bayside,Yes,Not found
889,3890,Hampton,18 Kingston St,2400000,-37.9323,145.0137,h,13.7,Bayside,Yes,Not found
890,3891,Hampton,65 Linacre Rd,3470000,-37.9427,145.0085,h,13.7,Bayside,Yes,Not found
891,3892,Hampton,118 Ludstone St,1615000,-37.9348,145.0162,h,13.7,Bayside,Yes,Not found
892,3893,Hampton,29 Olive St,1450000,-37.9341,145.02,h,13.7,Bayside,Yes,Not found
893,3897,Hampton,7 Austin Rd,1050000,-37.9449,145.0144,h,13.7,Bayside,Yes,Not found
894,3898,Hampton,63 Beach Rd,1690000,-37.9409,145.0001,h,13.7,Bayside,Yes,Not found
895,3900,Hampton,1/33 Holyrood St,1460000,-37.933,144.9975,h,13.7,Bayside,Yes,Not found
896,3901,Hampton,26 Teddington Rd,1620000,-37.9359,145.017,h,13.7,Bayside,Yes,Not found
897,3903,Hampton,2b Carolyn St,1420000,-37.9393,145.0226,h,13.7,Bayside,Yes,Not found
898,3904,Hampton,12 Foam St,2400000,-37.9379,145.0067,h,13.7,Bayside,Yes,Not found
899,3905,Hampton,29 Thomas St,3075000,-37.9386,145.006,h,13.7,Bayside,Yes,Not found
900,3907,Hampton,75 Crisp St,3201000,-37.9416,145.0107,h,13.7,Bayside,Yes,Not found
901,3912,Hampton,16 Smith St,2600000,-37.9332,145.0226,h,13.7,Bayside,Yes,Not found
902,3913,Hampton,3 Smith St,1465000,-37.9323,145.0225,h,13.7,Bayside,Yes,Not found
903,3915,Hampton,70 Highett Rd,1705000,-37.946,145.0181,h,13.7,Bayside,Yes,Not found
904,3917,Hampton,11 Kerferd St,1610000,-37.9419,145.01,h,13.7,Bayside,Yes,Not found
